"WATER_SYSTEM_NUMBER","WATER_SYSTEM_NAME","CITY","COUNTY","ZIPCODE","CLASSIFICATION","POPULATION","SERVICE_CONNECTIONS","REGULATING_AGENCY","VIOLATION_NUMBER","VIOLATION_TYPE_NAME","ANALYTE_NAME","RESULT","MCL","VIOL_BEGIN_DATE","VIOL_END_DATE","ENF_ACTION_NUMBER","ENF_ACTION_ISSUE_DATE","ENF_ACTION_TYPE_ISSUED"
"CA2700738","SAN MIGUEL WS #01","ROYAL OAKS","MONTEREY","95076","COMMUNITY","100","34","LPA57 - MONTEREY COUNTY","1400051","MCL, SINGLE SAMPLE","NITRATE","76. MG/L","45 MG/L",2013-10-01,2013-12-31,"703734",2006-11-08,"OTHER INFORMAL ENFORCEMENT ACTION TAKEN"
"CA2700738","SAN MIGUEL WS #01","ROYAL OAKS","MONTEREY","95076","COMMUNITY","100","34","LPA57 - MONTEREY COUNTY","1400051","MCL, SINGLE SAMPLE","NITRATE","76. MG/L","45 MG/L",2013-10-01,2013-12-31,"603352",2006-03-01,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA2700738","SAN MIGUEL WS #01","ROYAL OAKS","MONTEREY","95076","COMMUNITY","100","34","LPA57 - MONTEREY COUNTY","1400052","MCL, SINGLE SAMPLE","NITRATE","86. MG/L","45 MG/L",2014-01-01,2014-03-31,"603352",2006-03-01,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA2700738","SAN MIGUEL WS #01","ROYAL OAKS","MONTEREY","95076","COMMUNITY","100","34","LPA57 - MONTEREY COUNTY","1400053","MCL, SINGLE SAMPLE","NITRATE","65. MG/L","45 MG/L",2014-04-01,2014-06-30,"301883",2015-02-05,"OTHER INFORMAL ENFORCEMENT ACTION TAKEN"
"CA2700738","SAN MIGUEL WS #01","ROYAL OAKS","MONTEREY","95076","COMMUNITY","100","34","LPA57 - MONTEREY COUNTY","1400053","MCL, SINGLE SAMPLE","NITRATE","65. MG/L","45 MG/L",2014-04-01,2014-06-30,"603352",2006-03-01,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA2700738","SAN MIGUEL WS #01","ROYAL OAKS","MONTEREY","95076","COMMUNITY","100","34","LPA57 - MONTEREY COUNTY","1500054","MCL, SINGLE SAMPLE","NITRATE","86. MG/L","45 MG/L",2014-07-01,2014-09-30,"703734",2006-11-08,"OTHER INFORMAL ENFORCEMENT ACTION TAKEN"
"CA2700738","SAN MIGUEL WS #01","ROYAL OAKS","MONTEREY","95076","COMMUNITY","100","34","LPA57 - MONTEREY COUNTY","1500054","MCL, SINGLE SAMPLE","NITRATE","86. MG/L","45 MG/L",2014-07-01,2014-09-30,"603352",2006-03-01,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA2700738","SAN MIGUEL WS #01","ROYAL OAKS","MONTEREY","95076","COMMUNITY","100","34","LPA57 - MONTEREY COUNTY","1500055","MCL, SINGLE SAMPLE","NITRATE","90. MG/L","45 MG/L",2015-01-01,2015-03-31,"603352",2006-03-01,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA2700738","SAN MIGUEL WS #01","ROYAL OAKS","MONTEREY","95076","COMMUNITY","100","34","LPA57 - MONTEREY COUNTY","1500056","MCL, SINGLE SAMPLE","NITRATE","96. MG/L","45 MG/L",2015-04-01,2015-06-30,"603352",2006-03-01,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA2700738","SAN MIGUEL WS #01","ROYAL OAKS","MONTEREY","95076","COMMUNITY","100","34","LPA57 - MONTEREY COUNTY","1600057","MCL, SINGLE SAMPLE","NITRATE","18. MG/L","10 MG/L",2015-07-01,2015-09-30,"603352",2006-03-01,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA2700738","SAN MIGUEL WS #01","ROYAL OAKS","MONTEREY","95076","COMMUNITY","100","34","LPA57 - MONTEREY COUNTY","9800005","MCL, SINGLE SAMPLE","NITRATE","16 MG/L","10 MG/L",2015-10-01,2015-12-31,"603352",2006-03-01,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA2700738","SAN MIGUEL WS #01","ROYAL OAKS","MONTEREY","95076","COMMUNITY","100","34","LPA57 - MONTEREY COUNTY","9800006","MCL, SINGLE SAMPLE","NITRATE","16 MG/L","10 MG/L",2016-01-01,2016-03-31,"603352",2006-03-01,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA2700738","SAN MIGUEL WS #01","ROYAL OAKS","MONTEREY","95076","COMMUNITY","100","34","LPA57 - MONTEREY COUNTY","9800007","MCL, SINGLE SAMPLE","NITRATE","16 MG/L","10 MG/L",2016-04-01,2016-06-30,"603352",2006-03-01,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA2700738","SAN MIGUEL WS #01","ROYAL OAKS","MONTEREY","95076","COMMUNITY","100","34","LPA57 - MONTEREY COUNTY","9800008","MCL, SINGLE SAMPLE","NITRATE","20 MG/L","10 MG/L",2016-07-01,2016-09-30,"603352",2006-03-01,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA2700738","SAN MIGUEL WS #01","ROYAL OAKS","MONTEREY","95076","COMMUNITY","100","34","LPA57 - MONTEREY COUNTY","9800009","MCL, SINGLE SAMPLE","NITRATE","20 MG/L","10 MG/L",2016-10-01,2016-12-31,"603352",2006-03-01,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA2700738","SAN MIGUEL WS #01","ROYAL OAKS","MONTEREY","95076","COMMUNITY","100","34","LPA57 - MONTEREY COUNTY","9800010","MCL, SINGLE SAMPLE","NITRATE",".02 MG/L",".01 MG/L",2017-04-01,2017-06-30,"603352",2006-03-01,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA2700738","SAN MIGUEL WS #01","ROYAL OAKS","MONTEREY","95076","COMMUNITY","100","34","LPA57 - MONTEREY COUNTY","9800011","MCL, SINGLE SAMPLE","NITRATE",".02 MG/L",".01 MG/L",2017-01-01,2017-03-31,"603352",2006-03-01,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA2700738","SAN MIGUEL WS #01","ROYAL OAKS","MONTEREY","95076","COMMUNITY","100","34","LPA57 - MONTEREY COUNTY","9800012","MCL, SINGLE SAMPLE","NITRATE","23 MG/L","10 MG/L",2017-07-01,2017-09-30,"703735",2006-11-08,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA2700738","SAN MIGUEL WS #01","ROYAL OAKS","MONTEREY","95076","COMMUNITY","100","34","LPA57 - MONTEREY COUNTY","9800012","MCL, SINGLE SAMPLE","NITRATE","23 MG/L","10 MG/L",2017-07-01,2017-09-30,"703734",2006-11-08,"OTHER INFORMAL ENFORCEMENT ACTION TAKEN"
"CA2700738","SAN MIGUEL WS #01","ROYAL OAKS","MONTEREY","95076","COMMUNITY","100","34","LPA57 - MONTEREY COUNTY","9800013","MCL, SINGLE SAMPLE","NITRATE","23 MG/L","10 MG/L",2017-10-01,2017-12-31,"603352",2006-03-01,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA2700771","SPRINGFIELD WATER COMPANY","ROYAL OAKS","MONTEREY","95076","COMMUNITY","200","42","LPA57 - MONTEREY COUNTY","1200062","MCL, SINGLE SAMPLE","NITRATE","293. MG/L","45 MG/L",2012-04-01,2012-06-30,"9800429",2002-10-10,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA2700771","SPRINGFIELD WATER COMPANY","ROYAL OAKS","MONTEREY","95076","COMMUNITY","200","42","LPA57 - MONTEREY COUNTY","1200062","MCL, SINGLE SAMPLE","NITRATE","293. MG/L","45 MG/L",2012-04-01,2012-06-30,"301523",2014-11-14,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA2700771","SPRINGFIELD WATER COMPANY","ROYAL OAKS","MONTEREY","95076","COMMUNITY","200","42","LPA57 - MONTEREY COUNTY","1200064","MCL, SINGLE SAMPLE","NITRATE","272. MG/L","45 MG/L",2012-10-01,2012-12-31,"301523",2014-11-14,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA2700771","SPRINGFIELD WATER COMPANY","ROYAL OAKS","MONTEREY","95076","COMMUNITY","200","42","LPA57 - MONTEREY COUNTY","1200064","MCL, SINGLE SAMPLE","NITRATE","272. MG/L","45 MG/L",2012-10-01,2012-12-31,"9800429",2002-10-10,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA2700771","SPRINGFIELD WATER COMPANY","ROYAL OAKS","MONTEREY","95076","COMMUNITY","200","42","LPA57 - MONTEREY COUNTY","1300063","MCL, SINGLE SAMPLE","NITRATE","256. MG/L","45 MG/L",2012-07-01,2012-09-30,"301523",2014-11-14,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA2700771","SPRINGFIELD WATER COMPANY","ROYAL OAKS","MONTEREY","95076","COMMUNITY","200","42","LPA57 - MONTEREY COUNTY","1300063","MCL, SINGLE SAMPLE","NITRATE","256. MG/L","45 MG/L",2012-07-01,2012-09-30,"9800429",2002-10-10,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA2700771","SPRINGFIELD WATER COMPANY","ROYAL OAKS","MONTEREY","95076","COMMUNITY","200","42","LPA57 - MONTEREY COUNTY","1300065","MCL, SINGLE SAMPLE","NITRATE","258. MG/L","45 MG/L",2013-01-01,2013-03-31,"301523",2014-11-14,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA2700771","SPRINGFIELD WATER COMPANY","ROYAL OAKS","MONTEREY","95076","COMMUNITY","200","42","LPA57 - MONTEREY COUNTY","1300065","MCL, SINGLE SAMPLE","NITRATE","258. MG/L","45 MG/L",2013-01-01,2013-03-31,"9800429",2002-10-10,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA2700771","SPRINGFIELD WATER COMPANY","ROYAL OAKS","MONTEREY","95076","COMMUNITY","200","42","LPA57 - MONTEREY COUNTY","1300066","MCL, SINGLE SAMPLE","NITRATE","210. MG/L","45 MG/L",2013-04-01,2013-06-30,"402146",2015-02-05,"OTHER INFORMAL ENFORCEMENT ACTION TAKEN"
"CA2700771","SPRINGFIELD WATER COMPANY","ROYAL OAKS","MONTEREY","95076","COMMUNITY","200","42","LPA57 - MONTEREY COUNTY","1300066","MCL, SINGLE SAMPLE","NITRATE","210. MG/L","45 MG/L",2013-04-01,2013-06-30,"9800429",2002-10-10,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA2700771","SPRINGFIELD WATER COMPANY","ROYAL OAKS","MONTEREY","95076","COMMUNITY","200","42","LPA57 - MONTEREY COUNTY","1300066","MCL, SINGLE SAMPLE","NITRATE","210. MG/L","45 MG/L",2013-04-01,2013-06-30,"301523",2014-11-14,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA2700771","SPRINGFIELD WATER COMPANY","ROYAL OAKS","MONTEREY","95076","COMMUNITY","200","42","LPA57 - MONTEREY COUNTY","1400067","MCL, SINGLE SAMPLE","NITRATE","266. MG/L","45 MG/L",2013-07-01,2013-09-30,"9800429",2002-10-10,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA2700771","SPRINGFIELD WATER COMPANY","ROYAL OAKS","MONTEREY","95076","COMMUNITY","200","42","LPA57 - MONTEREY COUNTY","1400067","MCL, SINGLE SAMPLE","NITRATE","266. MG/L","45 MG/L",2013-07-01,2013-09-30,"301523",2014-11-14,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA2700771","SPRINGFIELD WATER COMPANY","ROYAL OAKS","MONTEREY","95076","COMMUNITY","200","42","LPA57 - MONTEREY COUNTY","1400067","MCL, SINGLE SAMPLE","NITRATE","266. MG/L","45 MG/L",2013-07-01,2013-09-30,"402146",2015-02-05,"OTHER INFORMAL ENFORCEMENT ACTION TAKEN"
"CA2700771","SPRINGFIELD WATER COMPANY","ROYAL OAKS","MONTEREY","95076","COMMUNITY","200","42","LPA57 - MONTEREY COUNTY","1400069","MCL, SINGLE SAMPLE","NITRATE","261. MG/L","45 MG/L",2014-01-01,2014-03-31,"9800429",2002-10-10,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA2700771","SPRINGFIELD WATER COMPANY","ROYAL OAKS","MONTEREY","95076","COMMUNITY","200","42","LPA57 - MONTEREY COUNTY","1400069","MCL, SINGLE SAMPLE","NITRATE","261. MG/L","45 MG/L",2014-01-01,2014-03-31,"301523",2014-11-14,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA2700771","SPRINGFIELD WATER COMPANY","ROYAL OAKS","MONTEREY","95076","COMMUNITY","200","42","LPA57 - MONTEREY COUNTY","1400070","MCL, SINGLE SAMPLE","NITRATE","255. MG/L","45 MG/L",2014-04-01,2014-06-30,"9800429",2002-10-10,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA2700771","SPRINGFIELD WATER COMPANY","ROYAL OAKS","MONTEREY","95076","COMMUNITY","200","42","LPA57 - MONTEREY COUNTY","1400070","MCL, SINGLE SAMPLE","NITRATE","255. MG/L","45 MG/L",2014-04-01,2014-06-30,"301523",2014-11-14,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA2700771","SPRINGFIELD WATER COMPANY","ROYAL OAKS","MONTEREY","95076","COMMUNITY","200","42","LPA57 - MONTEREY COUNTY","1400070","MCL, SINGLE SAMPLE","NITRATE","255. MG/L","45 MG/L",2014-04-01,2014-06-30,"402146",2015-02-05,"OTHER INFORMAL ENFORCEMENT ACTION TAKEN"
"CA2700771","SPRINGFIELD WATER COMPANY","ROYAL OAKS","MONTEREY","95076","COMMUNITY","200","42","LPA57 - MONTEREY COUNTY","1500071","MCL, SINGLE SAMPLE","NITRATE","362. MG/L","45 MG/L",2014-07-01,2014-09-30,"301931",2015-02-05,"OTHER INFORMAL ENFORCEMENT ACTION TAKEN"
"CA2700771","SPRINGFIELD WATER COMPANY","ROYAL OAKS","MONTEREY","95076","COMMUNITY","200","42","LPA57 - MONTEREY COUNTY","1500071","MCL, SINGLE SAMPLE","NITRATE","362. MG/L","45 MG/L",2014-07-01,2014-09-30,"301523",2014-11-14,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA2700771","SPRINGFIELD WATER COMPANY","ROYAL OAKS","MONTEREY","95076","COMMUNITY","200","42","LPA57 - MONTEREY COUNTY","1500071","MCL, SINGLE SAMPLE","NITRATE","362. MG/L","45 MG/L",2014-07-01,2014-09-30,"9800429",2002-10-10,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA2700771","SPRINGFIELD WATER COMPANY","ROYAL OAKS","MONTEREY","95076","COMMUNITY","200","42","LPA57 - MONTEREY COUNTY","1500072","MCL, SINGLE SAMPLE","NITRATE","258. MG/L","45 MG/L",2014-10-01,2014-12-31,"9800429",2002-10-10,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA2700771","SPRINGFIELD WATER COMPANY","ROYAL OAKS","MONTEREY","95076","COMMUNITY","200","42","LPA57 - MONTEREY COUNTY","1500073","MCL, SINGLE SAMPLE","NITRATE","278. MG/L","45 MG/L",2015-01-01,2015-03-31,"301523",2014-11-14,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA2700771","SPRINGFIELD WATER COMPANY","ROYAL OAKS","MONTEREY","95076","COMMUNITY","200","42","LPA57 - MONTEREY COUNTY","1500073","MCL, SINGLE SAMPLE","NITRATE","278. MG/L","45 MG/L",2015-01-01,2015-03-31,"9800429",2002-10-10,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA2700771","SPRINGFIELD WATER COMPANY","ROYAL OAKS","MONTEREY","95076","COMMUNITY","200","42","LPA57 - MONTEREY COUNTY","1500074","MCL, SINGLE SAMPLE","NITRATE","280. MG/L","45 MG/L",2015-04-01,2015-06-30,"301523",2014-11-14,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA2700771","SPRINGFIELD WATER COMPANY","ROYAL OAKS","MONTEREY","95076","COMMUNITY","200","42","LPA57 - MONTEREY COUNTY","1500074","MCL, SINGLE SAMPLE","NITRATE","280. MG/L","45 MG/L",2015-04-01,2015-06-30,"9800429",2002-10-10,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA2700771","SPRINGFIELD WATER COMPANY","ROYAL OAKS","MONTEREY","95076","COMMUNITY","200","42","LPA57 - MONTEREY COUNTY","1600075","MCL, SINGLE SAMPLE","NITRATE","60. MG/L","10 MG/L",2015-07-01,2015-09-30,"9800429",2002-10-10,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA2700771","SPRINGFIELD WATER COMPANY","ROYAL OAKS","MONTEREY","95076","COMMUNITY","200","42","LPA57 - MONTEREY COUNTY","1600075","MCL, SINGLE SAMPLE","NITRATE","60. MG/L","10 MG/L",2015-07-01,2015-09-30,"301523",2014-11-14,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA2700771","SPRINGFIELD WATER COMPANY","ROYAL OAKS","MONTEREY","95076","COMMUNITY","200","42","LPA57 - MONTEREY COUNTY","1600076","MCL, SINGLE SAMPLE","NITRATE","61. MG/L","10 MG/L",2015-10-01,2015-12-30,"9800429",2002-10-10,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA2700771","SPRINGFIELD WATER COMPANY","ROYAL OAKS","MONTEREY","95076","COMMUNITY","200","42","LPA57 - MONTEREY COUNTY","1600076","MCL, SINGLE SAMPLE","NITRATE","61. MG/L","10 MG/L",2015-10-01,2015-12-30,"301523",2014-11-14,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA2700771","SPRINGFIELD WATER COMPANY","ROYAL OAKS","MONTEREY","95076","COMMUNITY","200","42","LPA57 - MONTEREY COUNTY","9800004","MCL, SINGLE SAMPLE","NITRATE","64 MG/L","10 MG/L",2016-01-01,2016-03-31,"9800429",2002-10-10,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA2700771","SPRINGFIELD WATER COMPANY","ROYAL OAKS","MONTEREY","95076","COMMUNITY","200","42","LPA57 - MONTEREY COUNTY","9800004","MCL, SINGLE SAMPLE","NITRATE","64 MG/L","10 MG/L",2016-01-01,2016-03-31,"301523",2014-11-14,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA2700771","SPRINGFIELD WATER COMPANY","ROYAL OAKS","MONTEREY","95076","COMMUNITY","200","42","LPA57 - MONTEREY COUNTY","9800005","MCL, SINGLE SAMPLE","NITRATE","63 MG/L","10 MG/L",2016-04-01,2016-06-30,"301523",2014-11-14,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA2700771","SPRINGFIELD WATER COMPANY","ROYAL OAKS","MONTEREY","95076","COMMUNITY","200","42","LPA57 - MONTEREY COUNTY","9800005","MCL, SINGLE SAMPLE","NITRATE","63 MG/L","10 MG/L",2016-04-01,2016-06-30,"9800429",2002-10-10,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA2700771","SPRINGFIELD WATER COMPANY","ROYAL OAKS","MONTEREY","95076","COMMUNITY","200","42","LPA57 - MONTEREY COUNTY","9800006","MCL, SINGLE SAMPLE","NITRATE","62 MG/L","10 MG/L",2016-07-01,2016-09-30,"9800429",2002-10-10,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA2700771","SPRINGFIELD WATER COMPANY","ROYAL OAKS","MONTEREY","95076","COMMUNITY","200","42","LPA57 - MONTEREY COUNTY","9800006","MCL, SINGLE SAMPLE","NITRATE","62 MG/L","10 MG/L",2016-07-01,2016-09-30,"301523",2014-11-14,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA2700771","SPRINGFIELD WATER COMPANY","ROYAL OAKS","MONTEREY","95076","COMMUNITY","200","42","LPA57 - MONTEREY COUNTY","9800007","MCL, SINGLE SAMPLE","NITRATE","64 MG/L","10 MG/L",2016-10-01,2016-12-31,"9800429",2002-10-10,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA2700771","SPRINGFIELD WATER COMPANY","ROYAL OAKS","MONTEREY","95076","COMMUNITY","200","42","LPA57 - MONTEREY COUNTY","9800007","MCL, SINGLE SAMPLE","NITRATE","64 MG/L","10 MG/L",2016-10-01,2016-12-31,"301523",2014-11-14,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA2700771","SPRINGFIELD WATER COMPANY","ROYAL OAKS","MONTEREY","95076","COMMUNITY","200","42","LPA57 - MONTEREY COUNTY","9800008","MCL, SINGLE SAMPLE","NITRATE","60.5 MG/L","10 MG/L",2017-01-01,2017-03-31,"9800431",2017-05-03,"INFORMAL ENFORCEMENT ACTION ISSUED"
"CA2700771","SPRINGFIELD WATER COMPANY","ROYAL OAKS","MONTEREY","95076","COMMUNITY","200","42","LPA57 - MONTEREY COUNTY","9800008","MCL, SINGLE SAMPLE","NITRATE","60.5 MG/L","10 MG/L",2017-01-01,2017-03-31,"9800430",2017-05-03,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA2700771","SPRINGFIELD WATER COMPANY","ROYAL OAKS","MONTEREY","95076","COMMUNITY","200","42","LPA57 - MONTEREY COUNTY","9800009","MCL, SINGLE SAMPLE","NITRATE","61 MG/L","10 MG/L",2017-04-01,2017-06-30,"9800431",2017-05-03,"INFORMAL ENFORCEMENT ACTION ISSUED"
"CA2700771","SPRINGFIELD WATER COMPANY","ROYAL OAKS","MONTEREY","95076","COMMUNITY","200","42","LPA57 - MONTEREY COUNTY","9800009","MCL, SINGLE SAMPLE","NITRATE","61 MG/L","10 MG/L",2017-04-01,2017-06-30,"9800430",2017-05-03,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA2700771","SPRINGFIELD WATER COMPANY","ROYAL OAKS","MONTEREY","95076","COMMUNITY","200","42","LPA57 - MONTEREY COUNTY","9800013","MCL, SINGLE SAMPLE","NITRATE","62 MG/L","10 MG/L",2017-07-01,2017-09-30,"9800430",2017-05-03,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA2700771","SPRINGFIELD WATER COMPANY","ROYAL OAKS","MONTEREY","95076","COMMUNITY","200","42","LPA57 - MONTEREY COUNTY","9800013","MCL, SINGLE SAMPLE","NITRATE","62 MG/L","10 MG/L",2017-07-01,2017-09-30,"9800431",2017-05-03,"INFORMAL ENFORCEMENT ACTION ISSUED"
"CA2700771","SPRINGFIELD WATER COMPANY","ROYAL OAKS","MONTEREY","95076","COMMUNITY","200","42","LPA57 - MONTEREY COUNTY","9800015","MCL, SINGLE SAMPLE","NITRATE","61 MG/L","10 MG/L",2017-10-01,2017-12-31,"9800430",2017-05-03,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA2700771","SPRINGFIELD WATER COMPANY","ROYAL OAKS","MONTEREY","95076","COMMUNITY","200","42","LPA57 - MONTEREY COUNTY","9800015","MCL, SINGLE SAMPLE","NITRATE","61 MG/L","10 MG/L",2017-10-01,2017-12-31,"9800431",2017-05-03,"INFORMAL ENFORCEMENT ACTION ISSUED"
"CA2700771","SPRINGFIELD WATER COMPANY","ROYAL OAKS","MONTEREY","95076","COMMUNITY","200","42","LPA57 - MONTEREY COUNTY","9800016","MCL, SINGLE SAMPLE","NITRATE","60 MG/L","10 MG/L",2018-01-01,2018-03-31,"9800431",2017-05-03,"INFORMAL ENFORCEMENT ACTION ISSUED"
"CA2700771","SPRINGFIELD WATER COMPANY","ROYAL OAKS","MONTEREY","95076","COMMUNITY","200","42","LPA57 - MONTEREY COUNTY","9800016","MCL, SINGLE SAMPLE","NITRATE","60 MG/L","10 MG/L",2018-01-01,2018-03-31,"9800430",2017-05-03,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA2700771","SPRINGFIELD WATER COMPANY","ROYAL OAKS","MONTEREY","95076","COMMUNITY","200","42","LPA57 - MONTEREY COUNTY","9800017","MCL, SINGLE SAMPLE","NITRATE","59 MG/L","10 MG/L",2018-04-01,2018-06-30,"9800431",2017-05-03,"INFORMAL ENFORCEMENT ACTION ISSUED"
"CA2700771","SPRINGFIELD WATER COMPANY","ROYAL OAKS","MONTEREY","95076","COMMUNITY","200","42","LPA57 - MONTEREY COUNTY","9800017","MCL, SINGLE SAMPLE","NITRATE","59 MG/L","10 MG/L",2018-04-01,2018-06-30,"9800430",2017-05-03,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA2700771","SPRINGFIELD WATER COMPANY","ROYAL OAKS","MONTEREY","95076","COMMUNITY","200","42","LPA57 - MONTEREY COUNTY","9800018","MCL, SINGLE SAMPLE","NITRATE","60 MG/L","10 MG/L",2018-07-01,2018-09-30,"9800430",2017-05-03,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA2700771","SPRINGFIELD WATER COMPANY","ROYAL OAKS","MONTEREY","95076","COMMUNITY","200","42","LPA57 - MONTEREY COUNTY","9800018","MCL, SINGLE SAMPLE","NITRATE","60 MG/L","10 MG/L",2018-07-01,2018-09-30,"9800431",2017-05-03,"INFORMAL ENFORCEMENT ACTION ISSUED"
"CA2700799","VISTA DEL TORO WS","SALINAS","MONTEREY","93908","COMMUNITY","87","29","LPA57 - MONTEREY COUNTY","1200019","MCL, SINGLE SAMPLE","ARSENIC",".026 MG/L","0.010 MG/L",2012-01-01,2012-03-31,"1205370",2009-02-04,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA2700799","VISTA DEL TORO WS","SALINAS","MONTEREY","93908","COMMUNITY","87","29","LPA57 - MONTEREY COUNTY","1200019","MCL, SINGLE SAMPLE","ARSENIC",".026 MG/L","0.010 MG/L",2012-01-01,2012-03-31,"1606156",2015-10-01,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA2700799","VISTA DEL TORO WS","SALINAS","MONTEREY","93908","COMMUNITY","87","29","LPA57 - MONTEREY COUNTY","1200019","MCL, SINGLE SAMPLE","ARSENIC",".026 MG/L","0.010 MG/L",2012-01-01,2012-03-31,"1205371",2009-02-04,"OTHER INFORMAL ENFORCEMENT ACTION TAKEN"
"CA2700799","VISTA DEL TORO WS","SALINAS","MONTEREY","93908","COMMUNITY","87","29","LPA57 - MONTEREY COUNTY","1200020","MCL, SINGLE SAMPLE","ARSENIC",".028 MG/L","0.010 MG/L",2012-07-01,2012-09-30,"1606156",2015-10-01,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA2700799","VISTA DEL TORO WS","SALINAS","MONTEREY","93908","COMMUNITY","87","29","LPA57 - MONTEREY COUNTY","1200020","MCL, SINGLE SAMPLE","ARSENIC",".028 MG/L","0.010 MG/L",2012-07-01,2012-09-30,"1205370",2009-02-04,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA2700799","VISTA DEL TORO WS","SALINAS","MONTEREY","93908","COMMUNITY","87","29","LPA57 - MONTEREY COUNTY","1200021","MCL, SINGLE SAMPLE","ARSENIC",".028 MG/L","0.010 MG/L",2012-10-01,2012-12-31,"1606156",2015-10-01,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA2700799","VISTA DEL TORO WS","SALINAS","MONTEREY","93908","COMMUNITY","87","29","LPA57 - MONTEREY COUNTY","1200021","MCL, SINGLE SAMPLE","ARSENIC",".028 MG/L","0.010 MG/L",2012-10-01,2012-12-31,"703784",2006-02-08,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA2700799","VISTA DEL TORO WS","SALINAS","MONTEREY","93908","COMMUNITY","87","29","LPA57 - MONTEREY COUNTY","1200021","MCL, SINGLE SAMPLE","ARSENIC",".028 MG/L","0.010 MG/L",2012-10-01,2012-12-31,"1205370",2009-02-04,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA2700799","VISTA DEL TORO WS","SALINAS","MONTEREY","93908","COMMUNITY","87","29","LPA57 - MONTEREY COUNTY","1200021","MCL, SINGLE SAMPLE","ARSENIC",".028 MG/L","0.010 MG/L",2012-10-01,2012-12-31,"603340",2006-02-16,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA2700799","VISTA DEL TORO WS","SALINAS","MONTEREY","93908","COMMUNITY","87","29","LPA57 - MONTEREY COUNTY","1300022","MCL, SINGLE SAMPLE","ARSENIC",".023 MG/L","0.010 MG/L",2013-01-01,2013-03-31,"1606156",2015-10-01,"FORMAL ENFORCEMENT ACTION ISSUED"
