"WATER_SYSTEM_NUMBER","WATER_SYSTEM_NAME","CITY","COUNTY","ZIPCODE","CLASSIFICATION","POPULATION","SERVICE_CONNECTIONS","REGULATING_AGENCY","VIOLATION_NUMBER","VIOLATION_TYPE_NAME","ANALYTE_NAME","RESULT","MCL","VIOL_BEGIN_DATE","VIOL_END_DATE","ENF_ACTION_NUMBER","ENF_ACTION_ISSUE_DATE","ENF_ACTION_TYPE_ISSUED"
"CA3400364","JEAN HARVIE SCHOOL [SWS]","WALNUT GROVE","SACRAMENTO","95690","NON-TRANSIENT NON-COMMUNITY","30","2","LPA64 - SACRAMENTO COUNTY","1300019","MCL,  AVERAGE","ARSENIC",".018 MG/L","0.010 MG/L",2013-07-01,2013-09-30,"1500682",2015-11-30,"RETURN TO COMPLIANCE"
"CA3400364","JEAN HARVIE SCHOOL [SWS]","WALNUT GROVE","SACRAMENTO","95690","NON-TRANSIENT NON-COMMUNITY","30","2","LPA64 - SACRAMENTO COUNTY","1400020","MCL,  AVERAGE","ARSENIC",".018 MG/L","0.010 MG/L",2013-10-01,2013-12-31,"900391",2009-07-28,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA3400364","JEAN HARVIE SCHOOL [SWS]","WALNUT GROVE","SACRAMENTO","95690","NON-TRANSIENT NON-COMMUNITY","30","2","LPA64 - SACRAMENTO COUNTY","1400020","MCL,  AVERAGE","ARSENIC",".018 MG/L","0.010 MG/L",2013-10-01,2013-12-31,"900392",2009-07-28,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA3400364","JEAN HARVIE SCHOOL [SWS]","WALNUT GROVE","SACRAMENTO","95690","NON-TRANSIENT NON-COMMUNITY","30","2","LPA64 - SACRAMENTO COUNTY","1400020","MCL,  AVERAGE","ARSENIC",".018 MG/L","0.010 MG/L",2013-10-01,2013-12-31,"1500682",2015-11-30,"RETURN TO COMPLIANCE"
"CA3400364","JEAN HARVIE SCHOOL [SWS]","WALNUT GROVE","SACRAMENTO","95690","NON-TRANSIENT NON-COMMUNITY","30","2","LPA64 - SACRAMENTO COUNTY","1400021","MCL,  AVERAGE","ARSENIC",".0165 MG/L","0.010 MG/L",2014-01-01,2014-03-31,"900391",2009-07-28,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA3400364","JEAN HARVIE SCHOOL [SWS]","WALNUT GROVE","SACRAMENTO","95690","NON-TRANSIENT NON-COMMUNITY","30","2","LPA64 - SACRAMENTO COUNTY","1400021","MCL,  AVERAGE","ARSENIC",".0165 MG/L","0.010 MG/L",2014-01-01,2014-03-31,"900392",2009-07-28,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA3400364","JEAN HARVIE SCHOOL [SWS]","WALNUT GROVE","SACRAMENTO","95690","NON-TRANSIENT NON-COMMUNITY","30","2","LPA64 - SACRAMENTO COUNTY","1400021","MCL,  AVERAGE","ARSENIC",".0165 MG/L","0.010 MG/L",2014-01-01,2014-03-31,"1500682",2015-11-30,"RETURN TO COMPLIANCE"
"CA3400364","JEAN HARVIE SCHOOL [SWS]","WALNUT GROVE","SACRAMENTO","95690","NON-TRANSIENT NON-COMMUNITY","30","2","LPA64 - SACRAMENTO COUNTY","1400022","MCL,  AVERAGE","ARSENIC",".01575 MG/L","0.010 MG/L",2014-04-01,2014-06-30,"900391",2009-07-28,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA3400364","JEAN HARVIE SCHOOL [SWS]","WALNUT GROVE","SACRAMENTO","95690","NON-TRANSIENT NON-COMMUNITY","30","2","LPA64 - SACRAMENTO COUNTY","1400022","MCL,  AVERAGE","ARSENIC",".01575 MG/L","0.010 MG/L",2014-04-01,2014-06-30,"1500682",2015-11-30,"RETURN TO COMPLIANCE"
"CA3400364","JEAN HARVIE SCHOOL [SWS]","WALNUT GROVE","SACRAMENTO","95690","NON-TRANSIENT NON-COMMUNITY","30","2","LPA64 - SACRAMENTO COUNTY","1400022","MCL,  AVERAGE","ARSENIC",".01575 MG/L","0.010 MG/L",2014-04-01,2014-06-30,"900392",2009-07-28,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA3400364","JEAN HARVIE SCHOOL [SWS]","WALNUT GROVE","SACRAMENTO","95690","NON-TRANSIENT NON-COMMUNITY","30","2","LPA64 - SACRAMENTO COUNTY","1500023","MCL,  AVERAGE","ARSENIC",".015 MG/L","0.010 MG/L",2014-07-01,2014-09-30,"1500682",2015-11-30,"RETURN TO COMPLIANCE"
"CA3400364","JEAN HARVIE SCHOOL [SWS]","WALNUT GROVE","SACRAMENTO","95690","NON-TRANSIENT NON-COMMUNITY","30","2","LPA64 - SACRAMENTO COUNTY","1500023","MCL,  AVERAGE","ARSENIC",".015 MG/L","0.010 MG/L",2014-07-01,2014-09-30,"900392",2009-07-28,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA3400364","JEAN HARVIE SCHOOL [SWS]","WALNUT GROVE","SACRAMENTO","95690","NON-TRANSIENT NON-COMMUNITY","30","2","LPA64 - SACRAMENTO COUNTY","1500023","MCL,  AVERAGE","ARSENIC",".015 MG/L","0.010 MG/L",2014-07-01,2014-09-30,"900391",2009-07-28,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA3400364","JEAN HARVIE SCHOOL [SWS]","WALNUT GROVE","SACRAMENTO","95690","NON-TRANSIENT NON-COMMUNITY","30","2","LPA64 - SACRAMENTO COUNTY","1500024","MCL,  AVERAGE","ARSENIC",".01475 MG/L","0.010 MG/L",2014-10-01,2014-12-31,"900391",2009-07-28,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA3400364","JEAN HARVIE SCHOOL [SWS]","WALNUT GROVE","SACRAMENTO","95690","NON-TRANSIENT NON-COMMUNITY","30","2","LPA64 - SACRAMENTO COUNTY","1500024","MCL,  AVERAGE","ARSENIC",".01475 MG/L","0.010 MG/L",2014-10-01,2014-12-31,"1500682",2015-11-30,"RETURN TO COMPLIANCE"
"CA3400364","JEAN HARVIE SCHOOL [SWS]","WALNUT GROVE","SACRAMENTO","95690","NON-TRANSIENT NON-COMMUNITY","30","2","LPA64 - SACRAMENTO COUNTY","1500024","MCL,  AVERAGE","ARSENIC",".01475 MG/L","0.010 MG/L",2014-10-01,2014-12-31,"900392",2009-07-28,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA3400364","JEAN HARVIE SCHOOL [SWS]","WALNUT GROVE","SACRAMENTO","95690","NON-TRANSIENT NON-COMMUNITY","30","2","LPA64 - SACRAMENTO COUNTY","1500025","MCL,  AVERAGE","ARSENIC",".0153 MG/L","0.010 MG/L",2015-01-01,2015-03-31,"900392",2009-07-28,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA3400364","JEAN HARVIE SCHOOL [SWS]","WALNUT GROVE","SACRAMENTO","95690","NON-TRANSIENT NON-COMMUNITY","30","2","LPA64 - SACRAMENTO COUNTY","1500025","MCL,  AVERAGE","ARSENIC",".0153 MG/L","0.010 MG/L",2015-01-01,2015-03-31,"900391",2009-07-28,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA3400364","JEAN HARVIE SCHOOL [SWS]","WALNUT GROVE","SACRAMENTO","95690","NON-TRANSIENT NON-COMMUNITY","30","2","LPA64 - SACRAMENTO COUNTY","1500025","MCL,  AVERAGE","ARSENIC",".0153 MG/L","0.010 MG/L",2015-01-01,2015-03-31,"1500682",2015-11-30,"RETURN TO COMPLIANCE"
"CA3400364","JEAN HARVIE SCHOOL [SWS]","WALNUT GROVE","SACRAMENTO","95690","NON-TRANSIENT NON-COMMUNITY","30","2","LPA64 - SACRAMENTO COUNTY","1500026","MCL,  AVERAGE","ARSENIC",".015 MG/L","0.010 MG/L",2015-04-01,2015-06-30,"900391",2009-07-28,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA3400364","JEAN HARVIE SCHOOL [SWS]","WALNUT GROVE","SACRAMENTO","95690","NON-TRANSIENT NON-COMMUNITY","30","2","LPA64 - SACRAMENTO COUNTY","1500026","MCL,  AVERAGE","ARSENIC",".015 MG/L","0.010 MG/L",2015-04-01,2015-06-30,"900392",2009-07-28,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA3400364","JEAN HARVIE SCHOOL [SWS]","WALNUT GROVE","SACRAMENTO","95690","NON-TRANSIENT NON-COMMUNITY","30","2","LPA64 - SACRAMENTO COUNTY","1500026","MCL,  AVERAGE","ARSENIC",".015 MG/L","0.010 MG/L",2015-04-01,2015-06-30,"1500682",2015-11-30,"RETURN TO COMPLIANCE"
"CA3400433","EDGEWATER MOBILE HOME PARK","RIO VISTA","SACRAMENTO","94571","COMMUNITY","40","22","LPA64 - SACRAMENTO COUNTY","1200015","MCL,  AVERAGE","ARSENIC","0.0355 MG/L","0.010 MG/L",2012-01-01,2012-03-31,"900362",2008-05-16,"OTHER INFORMAL ENFORCEMENT ACTION TAKEN"
"CA3400433","EDGEWATER MOBILE HOME PARK","RIO VISTA","SACRAMENTO","94571","COMMUNITY","40","22","LPA64 - SACRAMENTO COUNTY","1200015","MCL,  AVERAGE","ARSENIC","0.0355 MG/L","0.010 MG/L",2012-01-01,2012-03-31,"800362",2008-05-16,"OTHER INFORMAL ENFORCEMENT ACTION TAKEN"
"CA3400433","EDGEWATER MOBILE HOME PARK","RIO VISTA","SACRAMENTO","94571","COMMUNITY","40","22","LPA64 - SACRAMENTO COUNTY","1200015","MCL,  AVERAGE","ARSENIC","0.0355 MG/L","0.010 MG/L",2012-01-01,2012-03-31,"1600749",2016-07-10,"RETURN TO COMPLIANCE"
"CA3400433","EDGEWATER MOBILE HOME PARK","RIO VISTA","SACRAMENTO","94571","COMMUNITY","40","22","LPA64 - SACRAMENTO COUNTY","1200015","MCL,  AVERAGE","ARSENIC","0.0355 MG/L","0.010 MG/L",2012-01-01,2012-03-31,"800347",2008-05-16,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA3400433","EDGEWATER MOBILE HOME PARK","RIO VISTA","SACRAMENTO","94571","COMMUNITY","40","22","LPA64 - SACRAMENTO COUNTY","1200017","MCL,  AVERAGE","ARSENIC",".035 MG/L","0.010 MG/L",2012-04-01,2012-06-30,"900362",2008-05-16,"OTHER INFORMAL ENFORCEMENT ACTION TAKEN"
"CA3400433","EDGEWATER MOBILE HOME PARK","RIO VISTA","SACRAMENTO","94571","COMMUNITY","40","22","LPA64 - SACRAMENTO COUNTY","1200017","MCL,  AVERAGE","ARSENIC",".035 MG/L","0.010 MG/L",2012-04-01,2012-06-30,"800347",2008-05-16,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA3400433","EDGEWATER MOBILE HOME PARK","RIO VISTA","SACRAMENTO","94571","COMMUNITY","40","22","LPA64 - SACRAMENTO COUNTY","1200017","MCL,  AVERAGE","ARSENIC",".035 MG/L","0.010 MG/L",2012-04-01,2012-06-30,"1600749",2016-07-10,"RETURN TO COMPLIANCE"
"CA3400433","EDGEWATER MOBILE HOME PARK","RIO VISTA","SACRAMENTO","94571","COMMUNITY","40","22","LPA64 - SACRAMENTO COUNTY","1200017","MCL,  AVERAGE","ARSENIC",".035 MG/L","0.010 MG/L",2012-04-01,2012-06-30,"800362",2008-05-16,"OTHER INFORMAL ENFORCEMENT ACTION TAKEN"
"CA3400433","EDGEWATER MOBILE HOME PARK","RIO VISTA","SACRAMENTO","94571","COMMUNITY","40","22","LPA64 - SACRAMENTO COUNTY","1200018","MCL,  AVERAGE","ARSENIC",".035 MG/L","0.010 MG/L",2012-07-01,2012-09-30,"1600749",2016-07-10,"RETURN TO COMPLIANCE"
"CA3400433","EDGEWATER MOBILE HOME PARK","RIO VISTA","SACRAMENTO","94571","COMMUNITY","40","22","LPA64 - SACRAMENTO COUNTY","1200018","MCL,  AVERAGE","ARSENIC",".035 MG/L","0.010 MG/L",2012-07-01,2012-09-30,"900362",2008-05-16,"OTHER INFORMAL ENFORCEMENT ACTION TAKEN"
"CA3400433","EDGEWATER MOBILE HOME PARK","RIO VISTA","SACRAMENTO","94571","COMMUNITY","40","22","LPA64 - SACRAMENTO COUNTY","1200018","MCL,  AVERAGE","ARSENIC",".035 MG/L","0.010 MG/L",2012-07-01,2012-09-30,"800347",2008-05-16,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA3400433","EDGEWATER MOBILE HOME PARK","RIO VISTA","SACRAMENTO","94571","COMMUNITY","40","22","LPA64 - SACRAMENTO COUNTY","1200018","MCL,  AVERAGE","ARSENIC",".035 MG/L","0.010 MG/L",2012-07-01,2012-09-30,"800362",2008-05-16,"OTHER INFORMAL ENFORCEMENT ACTION TAKEN"
"CA3400433","EDGEWATER MOBILE HOME PARK","RIO VISTA","SACRAMENTO","94571","COMMUNITY","40","22","LPA64 - SACRAMENTO COUNTY","1200019","MCL,  AVERAGE","ARSENIC",".037 MG/L","0.010 MG/L",2012-10-01,2012-12-31,"1600749",2016-07-10,"RETURN TO COMPLIANCE"
"CA3400433","EDGEWATER MOBILE HOME PARK","RIO VISTA","SACRAMENTO","94571","COMMUNITY","40","22","LPA64 - SACRAMENTO COUNTY","1200019","MCL,  AVERAGE","ARSENIC",".037 MG/L","0.010 MG/L",2012-10-01,2012-12-31,"900362",2008-05-16,"OTHER INFORMAL ENFORCEMENT ACTION TAKEN"
"CA3400433","EDGEWATER MOBILE HOME PARK","RIO VISTA","SACRAMENTO","94571","COMMUNITY","40","22","LPA64 - SACRAMENTO COUNTY","1200019","MCL,  AVERAGE","ARSENIC",".037 MG/L","0.010 MG/L",2012-10-01,2012-12-31,"800347",2008-05-16,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA3400433","EDGEWATER MOBILE HOME PARK","RIO VISTA","SACRAMENTO","94571","COMMUNITY","40","22","LPA64 - SACRAMENTO COUNTY","1200019","MCL,  AVERAGE","ARSENIC",".037 MG/L","0.010 MG/L",2012-10-01,2012-12-31,"800362",2008-05-16,"OTHER INFORMAL ENFORCEMENT ACTION TAKEN"
"CA3400433","EDGEWATER MOBILE HOME PARK","RIO VISTA","SACRAMENTO","94571","COMMUNITY","40","22","LPA64 - SACRAMENTO COUNTY","1300020","MCL,  AVERAGE","ARSENIC",".03875 MG/L","0.010 MG/L",2013-01-01,2013-03-31,"1600749",2016-07-10,"RETURN TO COMPLIANCE"
"CA3400433","EDGEWATER MOBILE HOME PARK","RIO VISTA","SACRAMENTO","94571","COMMUNITY","40","22","LPA64 - SACRAMENTO COUNTY","1300020","MCL,  AVERAGE","ARSENIC",".03875 MG/L","0.010 MG/L",2013-01-01,2013-03-31,"900362",2008-05-16,"OTHER INFORMAL ENFORCEMENT ACTION TAKEN"
"CA3400433","EDGEWATER MOBILE HOME PARK","RIO VISTA","SACRAMENTO","94571","COMMUNITY","40","22","LPA64 - SACRAMENTO COUNTY","1300020","MCL,  AVERAGE","ARSENIC",".03875 MG/L","0.010 MG/L",2013-01-01,2013-03-31,"800362",2008-05-16,"OTHER INFORMAL ENFORCEMENT ACTION TAKEN"
"CA3400433","EDGEWATER MOBILE HOME PARK","RIO VISTA","SACRAMENTO","94571","COMMUNITY","40","22","LPA64 - SACRAMENTO COUNTY","1300020","MCL,  AVERAGE","ARSENIC",".03875 MG/L","0.010 MG/L",2013-01-01,2013-03-31,"800347",2008-05-16,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA3400433","EDGEWATER MOBILE HOME PARK","RIO VISTA","SACRAMENTO","94571","COMMUNITY","40","22","LPA64 - SACRAMENTO COUNTY","1300021","MCL,  AVERAGE","ARSENIC",".0405 MG/L","0.010 MG/L",2013-04-01,2013-06-30,"900362",2008-05-16,"OTHER INFORMAL ENFORCEMENT ACTION TAKEN"
"CA3400433","EDGEWATER MOBILE HOME PARK","RIO VISTA","SACRAMENTO","94571","COMMUNITY","40","22","LPA64 - SACRAMENTO COUNTY","1300021","MCL,  AVERAGE","ARSENIC",".0405 MG/L","0.010 MG/L",2013-04-01,2013-06-30,"800347",2008-05-16,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA3400433","EDGEWATER MOBILE HOME PARK","RIO VISTA","SACRAMENTO","94571","COMMUNITY","40","22","LPA64 - SACRAMENTO COUNTY","1300021","MCL,  AVERAGE","ARSENIC",".0405 MG/L","0.010 MG/L",2013-04-01,2013-06-30,"800362",2008-05-16,"OTHER INFORMAL ENFORCEMENT ACTION TAKEN"
"CA3400433","EDGEWATER MOBILE HOME PARK","RIO VISTA","SACRAMENTO","94571","COMMUNITY","40","22","LPA64 - SACRAMENTO COUNTY","1300021","MCL,  AVERAGE","ARSENIC",".0405 MG/L","0.010 MG/L",2013-04-01,2013-06-30,"1600749",2016-07-10,"RETURN TO COMPLIANCE"
"CA3400433","EDGEWATER MOBILE HOME PARK","RIO VISTA","SACRAMENTO","94571","COMMUNITY","40","22","LPA64 - SACRAMENTO COUNTY","1300022","MCL,  AVERAGE","ARSENIC",".040 MG/L","0.010 MG/L",2013-07-01,2013-09-30,"800362",2008-05-16,"OTHER INFORMAL ENFORCEMENT ACTION TAKEN"
"CA3400433","EDGEWATER MOBILE HOME PARK","RIO VISTA","SACRAMENTO","94571","COMMUNITY","40","22","LPA64 - SACRAMENTO COUNTY","1300022","MCL,  AVERAGE","ARSENIC",".040 MG/L","0.010 MG/L",2013-07-01,2013-09-30,"800347",2008-05-16,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA3400433","EDGEWATER MOBILE HOME PARK","RIO VISTA","SACRAMENTO","94571","COMMUNITY","40","22","LPA64 - SACRAMENTO COUNTY","1300022","MCL,  AVERAGE","ARSENIC",".040 MG/L","0.010 MG/L",2013-07-01,2013-09-30,"1600749",2016-07-10,"RETURN TO COMPLIANCE"
"CA3400433","EDGEWATER MOBILE HOME PARK","RIO VISTA","SACRAMENTO","94571","COMMUNITY","40","22","LPA64 - SACRAMENTO COUNTY","1300022","MCL,  AVERAGE","ARSENIC",".040 MG/L","0.010 MG/L",2013-07-01,2013-09-30,"900362",2008-05-16,"OTHER INFORMAL ENFORCEMENT ACTION TAKEN"
"CA3400433","EDGEWATER MOBILE HOME PARK","RIO VISTA","SACRAMENTO","94571","COMMUNITY","40","22","LPA64 - SACRAMENTO COUNTY","1400023","MCL,  AVERAGE","ARSENIC",".03775 MG/L","0.010 MG/L",2013-10-01,2013-12-31,"800362",2008-05-16,"OTHER INFORMAL ENFORCEMENT ACTION TAKEN"
"CA3400433","EDGEWATER MOBILE HOME PARK","RIO VISTA","SACRAMENTO","94571","COMMUNITY","40","22","LPA64 - SACRAMENTO COUNTY","1400023","MCL,  AVERAGE","ARSENIC",".03775 MG/L","0.010 MG/L",2013-10-01,2013-12-31,"800347",2008-05-16,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA3400433","EDGEWATER MOBILE HOME PARK","RIO VISTA","SACRAMENTO","94571","COMMUNITY","40","22","LPA64 - SACRAMENTO COUNTY","1400023","MCL,  AVERAGE","ARSENIC",".03775 MG/L","0.010 MG/L",2013-10-01,2013-12-31,"1600749",2016-07-10,"RETURN TO COMPLIANCE"
"CA3400433","EDGEWATER MOBILE HOME PARK","RIO VISTA","SACRAMENTO","94571","COMMUNITY","40","22","LPA64 - SACRAMENTO COUNTY","1400023","MCL,  AVERAGE","ARSENIC",".03775 MG/L","0.010 MG/L",2013-10-01,2013-12-31,"900362",2008-05-16,"OTHER INFORMAL ENFORCEMENT ACTION TAKEN"
"CA3400433","EDGEWATER MOBILE HOME PARK","RIO VISTA","SACRAMENTO","94571","COMMUNITY","40","22","LPA64 - SACRAMENTO COUNTY","1400024","MCL,  AVERAGE","ARSENIC",".03825 MG/L","0.010 MG/L",2014-01-01,2014-03-31,"800362",2008-05-16,"OTHER INFORMAL ENFORCEMENT ACTION TAKEN"
"CA3400433","EDGEWATER MOBILE HOME PARK","RIO VISTA","SACRAMENTO","94571","COMMUNITY","40","22","LPA64 - SACRAMENTO COUNTY","1400024","MCL,  AVERAGE","ARSENIC",".03825 MG/L","0.010 MG/L",2014-01-01,2014-03-31,"800347",2008-05-16,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA3400433","EDGEWATER MOBILE HOME PARK","RIO VISTA","SACRAMENTO","94571","COMMUNITY","40","22","LPA64 - SACRAMENTO COUNTY","1400024","MCL,  AVERAGE","ARSENIC",".03825 MG/L","0.010 MG/L",2014-01-01,2014-03-31,"1600749",2016-07-10,"RETURN TO COMPLIANCE"
"CA3400433","EDGEWATER MOBILE HOME PARK","RIO VISTA","SACRAMENTO","94571","COMMUNITY","40","22","LPA64 - SACRAMENTO COUNTY","1400024","MCL,  AVERAGE","ARSENIC",".03825 MG/L","0.010 MG/L",2014-01-01,2014-03-31,"900362",2008-05-16,"OTHER INFORMAL ENFORCEMENT ACTION TAKEN"
"CA3400433","EDGEWATER MOBILE HOME PARK","RIO VISTA","SACRAMENTO","94571","COMMUNITY","40","22","LPA64 - SACRAMENTO COUNTY","1400025","MCL,  AVERAGE","ARSENIC",".03825 MG/L","0.010 MG/L",2014-04-01,2014-06-30,"1600749",2016-07-10,"RETURN TO COMPLIANCE"
"CA3400433","EDGEWATER MOBILE HOME PARK","RIO VISTA","SACRAMENTO","94571","COMMUNITY","40","22","LPA64 - SACRAMENTO COUNTY","1400025","MCL,  AVERAGE","ARSENIC",".03825 MG/L","0.010 MG/L",2014-04-01,2014-06-30,"800347",2008-05-16,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA3400433","EDGEWATER MOBILE HOME PARK","RIO VISTA","SACRAMENTO","94571","COMMUNITY","40","22","LPA64 - SACRAMENTO COUNTY","1400025","MCL,  AVERAGE","ARSENIC",".03825 MG/L","0.010 MG/L",2014-04-01,2014-06-30,"800362",2008-05-16,"OTHER INFORMAL ENFORCEMENT ACTION TAKEN"
"CA3400433","EDGEWATER MOBILE HOME PARK","RIO VISTA","SACRAMENTO","94571","COMMUNITY","40","22","LPA64 - SACRAMENTO COUNTY","1500026","MCL,  AVERAGE","ARSENIC",".03825 MG/L","0.010 MG/L",2014-07-01,2014-09-30,"800347",2008-05-16,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA3400433","EDGEWATER MOBILE HOME PARK","RIO VISTA","SACRAMENTO","94571","COMMUNITY","40","22","LPA64 - SACRAMENTO COUNTY","1500026","MCL,  AVERAGE","ARSENIC",".03825 MG/L","0.010 MG/L",2014-07-01,2014-09-30,"1600749",2016-07-10,"RETURN TO COMPLIANCE"
"CA3400433","EDGEWATER MOBILE HOME PARK","RIO VISTA","SACRAMENTO","94571","COMMUNITY","40","22","LPA64 - SACRAMENTO COUNTY","1500026","MCL,  AVERAGE","ARSENIC",".03825 MG/L","0.010 MG/L",2014-07-01,2014-09-30,"800362",2008-05-16,"OTHER INFORMAL ENFORCEMENT ACTION TAKEN"
"CA3400433","EDGEWATER MOBILE HOME PARK","RIO VISTA","SACRAMENTO","94571","COMMUNITY","40","22","LPA64 - SACRAMENTO COUNTY","1500027","MCL,  AVERAGE","ARSENIC",".038 MG/L","0.010 MG/L",2014-10-01,2014-12-31,"800347",2008-05-16,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA3400433","EDGEWATER MOBILE HOME PARK","RIO VISTA","SACRAMENTO","94571","COMMUNITY","40","22","LPA64 - SACRAMENTO COUNTY","1500027","MCL,  AVERAGE","ARSENIC",".038 MG/L","0.010 MG/L",2014-10-01,2014-12-31,"1600749",2016-07-10,"RETURN TO COMPLIANCE"
"CA3400433","EDGEWATER MOBILE HOME PARK","RIO VISTA","SACRAMENTO","94571","COMMUNITY","40","22","LPA64 - SACRAMENTO COUNTY","1500027","MCL,  AVERAGE","ARSENIC",".038 MG/L","0.010 MG/L",2014-10-01,2014-12-31,"800362",2008-05-16,"OTHER INFORMAL ENFORCEMENT ACTION TAKEN"
"CA3400433","EDGEWATER MOBILE HOME PARK","RIO VISTA","SACRAMENTO","94571","COMMUNITY","40","22","LPA64 - SACRAMENTO COUNTY","1500028","MCL,  AVERAGE","ARSENIC",".0385 MG/L","0.010 MG/L",2015-01-01,2015-03-31,"800362",2008-05-16,"OTHER INFORMAL ENFORCEMENT ACTION TAKEN"
"CA3400433","EDGEWATER MOBILE HOME PARK","RIO VISTA","SACRAMENTO","94571","COMMUNITY","40","22","LPA64 - SACRAMENTO COUNTY","1500028","MCL,  AVERAGE","ARSENIC",".0385 MG/L","0.010 MG/L",2015-01-01,2015-03-31,"800347",2008-05-16,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA3400433","EDGEWATER MOBILE HOME PARK","RIO VISTA","SACRAMENTO","94571","COMMUNITY","40","22","LPA64 - SACRAMENTO COUNTY","1500028","MCL,  AVERAGE","ARSENIC",".0385 MG/L","0.010 MG/L",2015-01-01,2015-03-31,"1600749",2016-07-10,"RETURN TO COMPLIANCE"
"CA3400433","EDGEWATER MOBILE HOME PARK","RIO VISTA","SACRAMENTO","94571","COMMUNITY","40","22","LPA64 - SACRAMENTO COUNTY","1500029","MCL,  AVERAGE","ARSENIC",".03775 MG/L","0.010 MG/L",2015-04-01,2015-06-30,"1600749",2016-07-10,"RETURN TO COMPLIANCE"
"CA3400433","EDGEWATER MOBILE HOME PARK","RIO VISTA","SACRAMENTO","94571","COMMUNITY","40","22","LPA64 - SACRAMENTO COUNTY","1500029","MCL,  AVERAGE","ARSENIC",".03775 MG/L","0.010 MG/L",2015-04-01,2015-06-30,"800362",2008-05-16,"OTHER INFORMAL ENFORCEMENT ACTION TAKEN"
"CA3400433","EDGEWATER MOBILE HOME PARK","RIO VISTA","SACRAMENTO","94571","COMMUNITY","40","22","LPA64 - SACRAMENTO COUNTY","1500029","MCL,  AVERAGE","ARSENIC",".03775 MG/L","0.010 MG/L",2015-04-01,2015-06-30,"800347",2008-05-16,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA3400433","EDGEWATER MOBILE HOME PARK","RIO VISTA","SACRAMENTO","94571","COMMUNITY","40","22","LPA64 - SACRAMENTO COUNTY","1500030","MCL, SINGLE SAMPLE","ARSENIC",".03772 MG/L","0.010 MG/L",2015-07-01,2015-09-30,"800362",2008-05-16,"OTHER INFORMAL ENFORCEMENT ACTION TAKEN"
"CA3400433","EDGEWATER MOBILE HOME PARK","RIO VISTA","SACRAMENTO","94571","COMMUNITY","40","22","LPA64 - SACRAMENTO COUNTY","1500030","MCL, SINGLE SAMPLE","ARSENIC",".03772 MG/L","0.010 MG/L",2015-07-01,2015-09-30,"800347",2008-05-16,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA3400433","EDGEWATER MOBILE HOME PARK","RIO VISTA","SACRAMENTO","94571","COMMUNITY","40","22","LPA64 - SACRAMENTO COUNTY","1500030","MCL, SINGLE SAMPLE","ARSENIC",".03772 MG/L","0.010 MG/L",2015-07-01,2015-09-30,"1600749",2016-07-10,"RETURN TO COMPLIANCE"
"CA3400433","EDGEWATER MOBILE HOME PARK","RIO VISTA","SACRAMENTO","94571","COMMUNITY","40","22","LPA64 - SACRAMENTO COUNTY","1600031","MCL,  AVERAGE","ARSENIC",".038 MG/L","0.010 MG/L",2015-10-01,2015-12-31,"1600746",2015-12-31,"FORMAL ENFORCEMENT ACTION ISSUED"
"CA3400433","EDGEWATER MOBILE HOME PARK","RIO VISTA","SACRAMENTO","94571","COMMUNITY","40","22","LPA64 - SACRAMENTO COUNTY","1600031","MCL,  AVERAGE","ARSENIC",".038 MG/L","0.010 MG/L",2015-10-01,2015-12-31,"1600749",2016-07-10,"RETURN TO COMPLIANCE"
"CA3400433","EDGEWATER MOBILE HOME PARK","RIO VISTA","SACRAMENTO","94571","COMMUNITY","40","22","LPA64 - SACRAMENTO COUNTY","1600031","MCL,  AVERAGE","ARSENIC",".038 MG/L","0.010 MG/L",2015-10-01,2015-12-31,"1600745",2015-12-31,"FORMAL ENFORCEMENT ACTION ISSUED"
